FIPS,LISA_CL,Percent,Normalized Median Age,Normalized Male Median Age,Normalized Median Female Age,Normalized Sex Ratio (males per 100 females),Normalized Workers 16 years and over,"Normalized Management, business, science, and arts occupations; Estimate; Civilian employed population 16 years and over",Normalized Service occupations; Estimate; Civilian employed population 16 years and over,Normalized Sales and office occupations; Estimate; Civilian employed population 16 years and over,Normalized Natural resources construction and maintenance occupations; Estimate; Civilian employed population 16 years and over,"Normalized Production, transportation, and material moving occupations; Estimate; Civilian employed population 16 years and over","Normalized Cars, truck, or Van to work","Normalized car, truck, or van drove alone","Normalized car, truck, or van carpool",Normalized public transportation to work,Normalized walked to work,Normalized biked to work,"Normalized taxi, motorcycle, or other",Normalized worked at home,Normalized mean travel time to work (minutes),Normalized Total; Estimate; Population 45 to 64 years,Normalized Total; Estimate; Population 45 to 64 years - High school graduate or higher,Normalized Percent; Estimate; Population 45 to 64 years - High school graduate or higher,Normalized Percent; Estimate; Population 45 to 64 years - Bachelor's degree or higher,Normalized Total; Estimate; MEDIAN EARNINGS IN THE PAST 12 MONTH_-ADJUSTED DOLLARS) - Population 25 years and over with earnings,Normalized Total; Estimate; MEDIAN EARNINGS IN THE PAST 12 MONTH_5 years and over with earnings - Less than high school graduate,Normalized Total; Estimate; MEDIAN EARNINGS IN THE PAST 12 MONTH_ver with earnings - High school graduate (includes equivalency),Normalized Total; Estimate; MEDIAN EARNINGS IN THE PAST 12 MONTH_ars and over with earnings - Some college or associate's degree,Normalized Total; Estimate; MEDIAN EARNINGS IN THE PAST 12 MONTH_ Population 25 years and over with earnings - Bachelor's degree,Normlized Total; Estimate; MEDIAN EARNINGS IN THE PAST 12 MONTHS_ years and over with earnings - Graduate or professional degree,Normalized Household Mean Income,Normalized Social Security Income,Normalized Cash public assistance income,Normalized per capita income per household
19067,0,0,0.516853933,0.496629213,0.529545455,0.087784961,0.00169167,0.368327402,0.243902439,0.650190114,0.32183908,0.333333333,0.875952122,0.841037204,0.289473684,0.014563107,0.040723982,0.034965035,0.034852547,0.167919799,0.346534653,0.001766843,0.002167865,0.867158672,0.001528167,0.280228257,0.376693454,0.208078868,0.389271314,0.4093556,0.617280404,0.493815717,0.610029155,0.162857516,0.520913411
19069,0,0,0.471910112,0.442696629,0.529545455,0.108200068,0.001045233,0.298932384,0.344512195,0.368821293,0.408045977,0.430232558,0.87921654,0.845546787,0.282894737,0.009708738,0.085972851,0.006993007,0.016085791,0.120300752,0.294554455,0.001133304,0.001388608,0.863468635,0.000697849,0.279116832,0.38814541,0.228140121,0.381682432,0.4922816,0.489826909,0.2024574,0.760524781,0.303513125,0.237734992
19071,0,1.298701299,0.557303371,0.53258427,0.572727273,0.098673018,0.000717658,0.402135231,0.338414634,0.406844106,0.307471264,0.370155039,0.891186072,0.85794814,0.279605263,0.001618123,0.061840121,0.006993007,0.045576408,0.115288221,0.5,0.000812565,0.001017334,0.898523985,0.000529874,0.349534695,0.416263758,0.325003171,0.456375427,0.3790562,0.37439849,0.301932403,0.655451895,0.119563798,0.297050807
19073,0,0,0.528089888,0.498876404,0.568181818,0.084382443,0.000934372,0.37544484,0.393292683,0.460076046,0.310344828,0.337209302,0.871599565,0.851183766,0.240131579,0.004854369,0.049773756,0.111888112,0.018766756,0.165413534,0.358910891,0.001028112,0.001275338,0.883763838,0.000822124,0.265116202,0.267751357,0.205722984,0.365216858,0.4212269,0.3787899,0.154562577,0.574344023,0.069674807,0.170364805
19075,0,0,0.471910112,0.44494382,0.495454545,0.087104457,0.001324238,0.393238434,0.289634146,0.547528517,0.344827586,0.313953488,0.905331882,0.892897407,0.223684211,0.001618123,0.054298643,0.027972028,0.010723861,0.122807018,0.391089109,0.001344881,0.001733663,0.95202952,0.001029703,0.399764444,0.407320011,0.31518095,0.467751085,0.4449964,0.532314827,0.28426938,0.695976676,0.199555962,0.323799706
19077,0,0,0.548314607,0.516853933,0.563636364,0.100034025,0.001131483,0.361209964,0.323170732,0.627376426,0.431034483,0.228682171,0.886833515,0.825253664,0.365131579,0.001618123,0.057315234,0.006993007,0.026809651,0.152882206,0.532178218,0.001244849,0.001559038,0.900369004,0.000984636,0.335318415,0.301859705,0.251644588,0.464439573,0.4351414,0.466741225,0.184883359,0.655510204,0.205759436,0.187347124
19079,0,0,0.483146067,0.462921348,0.506818182,0.092208234,0.001613479,0.339857651,0.356707317,0.437262357,0.336206897,0.389534884,0.895538629,0.882750846,0.223684211,0,0.070889894,0.006993007,0.016085791,0.120300752,0.319306931,0.00169817,0.002091828,0.872693727,0.001163537,0.344641109,0.397171664,0.304833185,0.454658347,0.3862671,0.492340683,0.128824393,0.617201166,0.264790388,0.148123559
19081,0,2.579365079,0.51011236,0.478651685,0.531818182,0.105478054,0.001195299,0.346975089,0.280487805,0.414448669,0.298850575,0.468992248,0.8781284,0.844419391,0.282894737,0.004854369,0.040723982,0.006993007,0.042895442,0.180451128,0.341584158,0.001270254,0.001613576,0.926199262,0.000856265,0.318497752,0.323740532,0.257262464,0.429423398,0.4730791,0.409314304,0.155637782,0.611428571,0.1428105,0.199612132
19083,0,0,0.514606742,0.456179775,0.563636364,0.097992514,0.001810154,0.338078292,0.375,0.456273764,0.370689655,0.350775194,0.903155604,0.870349493,0.286184211,0.001618123,0.058823529,0.006993007,0.029490617,0.110275689,0.309405941,0.001908556,0.002366088,0.883763838,0.001164903,0.322495563,0.345703866,0.249506171,0.389807902,0.4732927,0.479310097,0.341655667,0.822623907,0.177811153,0.387850304
19085,0,2.331002331,0.505617978,0.485393258,0.520454545,0.092888738,0.001553583,0.306049822,0.292682927,0.6121673,0.347701149,0.370155039,0.90968444,0.847801578,0.368421053,0.004854369,0.046757164,0,0.024128686,0.117794486,0.52970297,0.001670383,0.002018412,0.841328413,0.000931376,0.350579765,0.445372189,0.310469183,0.438085455,0.4769783,0.418815345,0.413019621,0.657142857,0.143006399,0.375253337
19087,0,1.205727204,0.431460674,0.420224719,0.447727273,0.111262334,0.00191862,0.297153025,0.426829268,0.498098859,0.270114943,0.40503876,0.895538629,0.869222097,0.263157895,0,0.045248869,0.034965035,0.072386059,0.102756892,0.366336634,0.002158637,0.00267863,0.885608856,0.001488563,0.28177098,0.348195574,0.234029829,0.391739617,0.3652619,0.465540769,0.214240164,0.648921283,0.161551521,0.262369837
19089,0,0,0.462921348,0.442696629,0.463636364,0.0952705,0.000982724,0.316725979,0.326219512,0.311787072,0.382183908,0.468992248,0.846572361,0.807215333,0.296052632,0.003236246,0.079939668,0.041958042,0.042895442,0.177944862,0.331683168,0.000988019,0.001226569,0.885608856,0.000367361,0.317170678,0.389927559,0.293343723,0.404096463,0.4694602,0.37439849,0.373607795,0.702040816,0.187867311,0.305105179
19091,0,1.229737283,0.48988764,0.478651685,0.497727273,0.080979925,0.000986862,0.295373665,0.37195122,0.505703422,0.364942529,0.375968992,0.911860718,0.891770011,0.25,0.001618123,0.033182504,0.034965035,0.040214477,0.112781955,0.326732673,0.001039226,0.001307851,0.909594096,0.000718334,0.300167543,0.34275012,0.291622116,0.386128444,0.4825468,0.484696757,0.208107787,0.640349854,0.126616168,0.246627996
19093,0,0,0.521348315,0.492134831,0.559090909,0.099353522,0.000747933,0.357651246,0.332317073,0.460076046,0.350574713,0.368217054,0.881392818,0.838782413,0.309210526,0.001618123,0.058823529,0.062937063,0.029490617,0.140350877,0.282178218,0.000770885,0.000973284,0.913284133,0.000525777,0.277043279,0.28322965,0.263170294,0.350790317,0.4607804,0.491427516,0.175006303,0.680524781,0.097296591,0.172705989
19095,0,2.027883397,0.456179775,0.456179775,0.456818182,0.093909493,0.001856764,0.274021352,0.359756098,0.577946768,0.310344828,0.40503876,0.887921654,0.811724915,0.407894737,0.003236246,0.063348416,0.006993007,0.016085791,0.147869674,0.396039604,0.001868464,0.002322563,0.889298893,0.001133493,0.333659572,0.222240557,0.337217521,0.390160516,0.4714232,0.562295435,0.259851103,0.662857143,0,0.289171151
19097,0,0,0.519101124,0.507865169,0.540909091,0.0952705,0.002011404,0.263345196,0.329268293,0.509505703,0.362068966,0.437984496,0.891186072,0.878241263,0.223684211,0.006472492,0.061840121,0.013986014,0.024128686,0.127819549,0.452970297,0.002292014,0.002866889,0.900369004,0.001248208,0.311115903,0.350258247,0.279081568,0.395649041,0.4753893,0.441654782,0.298395349,0.705422741,0.128313961,0.258805647
19099,0,0,0.474157303,0.431460674,0.513636364,0.116366111,0.003730299,0.272241993,0.329268293,0.657794677,0.307471264,0.387596899,0.904243743,0.864712514,0.302631579,0.011326861,0.033182504,0.006993007,0.016085791,0.147869674,0.440594059,0.004158493,0.005267588,0.922509225,0.00257972,0.315843604,0.284153727,0.281020641,0.390773759,0.4668563,0.445563958,0.079127675,0.582623907,0.024552697,0.080578657
19101,0,0,0.440449438,0.346067416,0.522727273,0.145287513,0.001719331,0.43594306,0.31097561,0.627376426,0.247126437,0.279069767,0.83351469,0.827508455,0.197368421,0.001618123,0.034690799,0.048951049,0.034852547,0.290726817,0.242574257,0.001952221,0.00244265,0.900369004,0.002235575,0.24059851,0.152010693,0.248346351,0.353749214,0.1858825,0.236069072,0.203324979,0.610087464,0.093639807,0.219302537
19103,0,0,0.188764045,0.195505618,0.179545455,0.093228989,0.017164559,0.583629893,0.393292683,0.513307985,0.155172414,0.186046512,0.744287269,0.701240135,0.292763158,0.101941748,0.147812971,0.153846154,0.042895442,0.107769424,0.339108911,0.011670058,0.014665866,0.909594096,0.019726869,0.450807027,0.398095741,0.294376688,0.450871572,0.4700478,0.516462658,0.393169111,0.715335277,0.248922555,0.374187574
19105,0,1.233045623,0.501123596,0.498876404,0.502272727,0.122490643,0.002022076,0.314946619,0.393292683,0.479087452,0.287356322,0.40503876,0.904243743,0.866967306,0.296052632,0.004854369,0.055806938,0,0.016085791,0.122807018,0.502475248,0.002351954,0.002893109,0.870848708,0.001413452,0.319542823,0.362370258,0.289701165,0.422110476,0.4811313,0.409078317,0.230739,0.678950437,0.113425624,0.268013139
19107,0,0,0.507865169,0.494382022,0.522727273,0.105478054,0.001034996,0.327402135,0.387195122,0.342205323,0.448275862,0.358527132,0.884657236,0.820744081,0.371710526,0.004854369,0.061840121,0,0.024128686,0.147869674,0.445544554,0.001150373,0.001372352,0.819188192,0.000603619,0.293913707,0.285341826,0.230006705,0.455470894,0.4223887,0.349178663,0.163408919,0.549912536,0.100169779,0.202320218
19109,0,2.309058615,0.548314607,0.534831461,0.561363636,0.098673018,0.001645714,0.387900356,0.256097561,0.52851711,0.32183908,0.36627907,0.883569097,0.874859076,0.207236842,0.009708738,0.061840121,0.027972028,0.021447721,0.137844612,0.24009901,0.001750171,0.002238659,0.939114391,0.001373848,0.310319659,0.282916123,0.288486979,0.383813451,0.4166733,0.439951571,0.162860194,0.613702624,0.243176179,0.202844364
19111,0,2.058823529,0.492134831,0.453932584,0.525,0.107859816,0.003494637,0.158362989,0.481707317,0.543726236,0.324712644,0.463178295,0.919477693,0.919954904,0.1875,0.006472492,0.037707391,0.020979021,0.056300268,0.070175439,0.316831683,0.004085056,0.005028986,0.872693727,0.001977467,0.280875205,0.235177637,0.253964227,0.386067119,0.4183425,0.466033264,0.200106779,0.679825073,0.106112054,0.171203438
19113,0,0,0.352808989,0.339325843,0.356818182,0.090847227,0.024839474,0.451957295,0.301829268,0.657794677,0.247126437,0.251937984,0.92491839,0.890642616,0.289473684,0.014563107,0.031674208,0.027972028,0.021447721,0.085213033,0.344059406,0.022371945,0.028379424,0.926199262,0.024035507,0.426621104,0.362799294,0.287182182,0.463151762,0.5548567,0.611524373,0.173026443,0.637900875,0.145422489,0.195820812
19115,0,2.48447205,0.431460674,0.426966292,0.436363636,0.114664852,0.00116742,0.183274021,0.323170732,0.429657795,0.347701149,0.579457364,0.915125136,0.851183766,0.375,0.001618123,0.021116139,0.006993007,0.042895442,0.13283208,0.457920792,0.00126033,0.001403816,0.710332103,0.000554455,0.281903688,0.446642795,0.282180461,0.392398853,0.4324707,0.449216626,0.387548384,0.624431487,0.212289408,0.410842826
19117,0,1.899827288,0.539325843,0.514606742,0.556818182,0.102075536,0.000892554,0.247330961,0.359756098,0.737642586,0.373563218,0.312015504,0.914036997,0.904171364,0.220394737,0.008090615,0.022624434,0.013986014,0.018766756,0.142857143,0.383663366,0.000991195,0.001228667,0.881918819,0.000614544,0.28324735,0.457814227,0.215472717,0.374630138,0.4881153,0.431527862,0.240853342,0.548629738,0.132884942,0.182612342
19119,0,1.401869159,0.375280899,0.343820225,0.402272727,0.116366111,0.00126848,0.418149466,0.286585366,0.520912548,0.359195402,0.292635659,0.868335147,0.855693348,0.223684211,0.001618123,0.087481146,0.013986014,0.00536193,0.162907268,0.292079208,0.001158312,0.00144367,0.89298893,0.000648686,0.334439228,0.371578027,0.305213751,0.374998084,0.5265871,0.466310292,0.127534147,0.449854227,0.11427452,0.278548466
19121,0,0,0.435955056,0.429213483,0.445454545,0.09901327,0.001690799,0.43594306,0.243902439,0.520912548,0.41954023,0.257751938,0.907508161,0.861330327,0.322368421,0.003236246,0.034690799,0,0.00536193,0.162907268,0.54950495,0.001750171,0.002182024,0.894833948,0.001468078,0.41718229,0.327139816,0.365035066,0.469314854,0.533985,0.506151052,0.332638776,0.676559767,0.161682121,0.287249284
19123,0,0,0.413483146,0.384269663,0.425,0.108880572,0.002344859,0.355871886,0.338414634,0.47148289,0.32183908,0.377906977,0.882480958,0.832018038,0.332236842,0.012944984,0.063348416,0.076923077,0.026809651,0.112781955,0.339108911,0.0023329,0.002837523,0.852398524,0.001752134,0.337557852,0.279071302,0.248908139,0.41133273,0.4121465,0.526805044,0.279056489,0.573527697,0.159070132,0.279596757
19125,0,0,0.397752809,0.386516854,0.4,0.093228989,0.003654939,0.389679715,0.341463415,0.551330798,0.212643678,0.370155039,0.868335147,0.832018038,0.286184211,0.004854369,0.075414781,0.062937063,0.024128686,0.145363409,0.366336634,0.003444372,0.004278047,0.889298893,0.002688972,0.384702155,0.333690863,0.313078777,0.442608122,0.4429399,0.52702051,0.125939878,0.527055394,0.059161552,0.1612272
19127,0,0,0.386516854,0.370786517,0.415909091,0.108200068,0.004133233,0.227758007,0.387195122,0.460076046,0.301724138,0.507751938,0.90968444,0.800450958,0.506578947,0.004854369,0.045248869,0.041958042,0.032171582,0.097744361,0.319306931,0.00425654,0.004836007,0.741697417,0.003145101,0.295406665,0.382947476,0.289284355,0.388259463,0.5236626,0.550434524,0.28555221,0.689037901,0.310108398,0.256761479
19129,0,3.672316384,0.478651685,0.476404494,0.488636364,0.109561075,0.001560335,0.341637011,0.43902439,0.52851711,0.370689655,0.265503876,0.903155604,0.885005637,0.240131579,0.038834951,0.025641026,0,0.029490617,0.112781955,0.475247525,0.001845043,0.002330953,0.91697417,0.001651075,0.43129904,0.34311315,0.358384226,0.449430451,0.562722,0.587617865,0.254912575,0.628046647,0.16899569,0.292053952
19131,0,3.174603175,0.498876404,0.46741573,0.543181818,0.095610752,0.001104475,0.277580071,0.307926829,0.494296578,0.422413793,0.403100775,0.829162133,0.824126268,0.194078947,0.001618123,0.078431373,0.076923077,0.029490617,0.223057644,0.29950495,0.001147992,0.001475134,0.946494465,0.000432912,0.333825457,0.576079603,0.290444175,0.37509007,0.4682718,0.511291464,0.223116167,0.626997085,0.182578033,0.258368859
19133,0,1.302681992,0.573033708,0.537078652,0.604545455,0.090847227,0.000903879,0.295373665,0.393292683,0.63878327,0.433908046,0.248062016,0.887921654,0.872604284,0.230263158,0,0.07239819,0,0.024128686,0.13283208,0.425742574,0.001004691,0.00123024,0.861623616,0.000594059,0.241925584,0.247124635,0.204943731,0.297238873,0.4191171,0.319249356,0.227669104,0.611195335,0.108005746,0.246942484
19135,0,0,0.487640449,0.483146067,0.488636364,0.107179313,0.000776465,0.306049822,0.493902439,0.422053232,0.356321839,0.335271318,0.915125136,0.874859076,0.305921053,0.003236246,0.028657617,0,0.018766756,0.142857143,0.410891089,0.000853452,0.001028346,0.833948339,0.000338682,0.322379444,0.44802891,0.287290915,0.513161728,0.4637716,0.226906621,0.180167287,0.583906706,0.140067912,0.199157873
19137,0,1.981707317,0.53258427,0.51011236,0.577272727,0.070772372,0.000997752,0.336298932,0.43902439,0.425855513,0.293103448,0.377906977,0.883569097,0.843291995,0.302631579,0.006472492,0.051282051,0,0.048257373,0.147869674,0.368811881,0.001199993,0.001446817,0.835793358,0.000650051,0.257352819,0.28837808,0.209999819,0.368681681,0.4169404,0.424417471,0.27066989,0.616909621,0.183035131,0.296421832
19139,0,0,0.370786517,0.361797753,0.370454545,0.094589997,0.004564264,0.298932384,0.329268293,0.467680608,0.261494253,0.486434109,0.929270947,0.89740699,0.282894737,0.004854369,0.025641026,0.027972028,0.016085791,0.105263158,0.306930693,0.004528057,0.005288564,0.78597786,0.003171048,0.34357945,0.400521444,0.289284355,0.424640103,0.4830943,0.485979295,0.144670691,0.54548105,0.196029777,0.151914879
19141,0,1.529873889,0.492134831,0.442696629,0.561363636,0.100714529,0.001541604,0.266903915,0.320121951,0.55513308,0.313218391,0.451550388,0.836779108,0.781285231,0.342105263,0.042071197,0.076923077,0.076923077,0.016085791,0.155388471,0.26980198,0.00153661,0.001922971,0.900369004,0.001084329,0.32042201,0.330275078,0.270419166,0.422509084,0.4725049,0.516062506,0.197911878,0.6303207,0.181402638,0.238346495
19143,0,0.868878357,0.512359551,0.480898876,0.545454545,0.105137802,0.000695225,0.3113879,0.390243902,0.311787072,0.494252874,0.358527132,0.874863983,0.80270575,0.398026316,0,0.078431373,0.06993007,0.026809651,0.125313283,0.326732673,0.000688716,0.000835892,0.84501845,0.000488904,0.253985369,0.341529018,0.264565702,0.285081331,0.4283044,0.418610139,0.226571653,0.592361516,0.088872927,0.266772661
19145,0,0,0.505617978,0.458426966,0.534090909,0.122490643,0.001530279,0.414590747,0.335365854,0.52851711,0.238505747,0.34496124,0.896626768,0.854565953,0.305921053,0,0.078431373,0.020979021,0.034852547,0.087719298,0.235148515,0.001714445,0.002036241,0.811808118,0.001223626,0.312907453,0.254962789,0.1897211,0.39106505,0.5048073,0.513343525,0.097621202,0.504198251,0.112576727,0.134530715
19147,0,1.468624833,0.474157303,0.420224719,0.525,0.097312011,0.001002326,0.329181495,0.390243902,0.55513308,0.295977011,0.348837209,0.916213275,0.875986471,0.305921053,0.004854369,0.069381599,0.013986014,0.024128686,0.062656642,0.252475248,0.00095269,0.001196678,0.905904059,0.000737453,0.292553456,0.428342767,0.217629256,0.380670581,0.4065513,0.412874629,0.195709561,0.603265306,0.150515868,0.232109162
19149,0,1.730606317,0.449438202,0.44494382,0.447727273,0.089145968,0.002752585,0.300711744,0.341463415,0.646387833,0.313218391,0.354651163,0.904243743,0.877113867,0.266447368,0.001618123,0.040723982,0.006993007,0.026809651,0.142857143,0.314356436,0.002798131,0.003536547,0.918819188,0.001984295,0.421130335,0.366149073,0.35633642,0.479693992,0.5178939,0.520289751,0.244360735,0.520174927,0.037808541,0.207683975
19151,0,0,0.579775281,0.564044944,0.577272727,0.093909493,0.000731816,0.332740214,0.259146341,0.490494297,0.393678161,0.395348837,0.826985854,0.792559188,0.279605263,0.004854369,0.095022624,0.006993007,0.050938338,0.200501253,0.306930693,0.000819314,0.001034639,0.913284133,0.000426084,0.281837334,0.274813947,0.277758649,0.394529873,0.4061774,0.497747863,0.09969746,0.489446064,0.347198642,0.157278636
19153,0,0,0.303370787,0.296629213,0.306818182,0.088465464,0.052318058,0.46797153,0.341463415,0.688212928,0.215517241,0.215116279,0.92383025,0.891770011,0.279605263,0.021035599,0.025641026,0.020979021,0.018766756,0.090225564,0.353960396,0.045242464,0.055379154,0.865313653,0.053597815,0.423469303,0.355340671,0.272684438,0.456881353,0.5617739,0.579881596,0.098192173,0.472944606,0.091289017,0.129411559
19155,0,0,0.4,0.370786517,0.422727273,0.090506975,0.010031753,0.295373665,0.393292683,0.707224335,0.298850575,0.304263566,0.932535365,0.89740699,0.292763158,0.014563107,0.027149321,0.027972028,0.024128686,0.07518797,0.383663366,0.01014496,0.012237899,0.839483395,0.006615227,0.356053946,0.364614445,0.30528624,0.435218544,0.4957936,0.515662354,0.300174999,0.700174927,0.145748988,0.302536865
19157,0,2.675916749,0.438202247,0.42247191,0.440909091,0.070091868,0.002048866,0.352313167,0.420731707,0.539923954,0.238505747,0.352713178,0.764961915,0.738444194,0.25,0.003236246,0.19306184,0.153846154,0.016085791,0.162907268,0.294554455,0.001904586,0.002362417,0.885608856,0.001459884,0.322760977,0.393574363,0.269712401,0.410688825,0.4408167,0.555554416,0.04475819,0.558367347,0.208371425,0.086885876
19159,0,0,0.550561798,0.485393258,0.575,0.082340932,0.000442792,0.338078292,0.451219512,0.368821293,0.42816092,0.30620155,0.87921654,0.866967306,0.220394737,0,0.042232278,0.034965035,0.042895442,0.172932331,0.353960396,0.000509292,0.000624559,0.861623616,0.00033322,0.244629498,0.181003614,0.149145539,0.378386251,0.3515744,0.354401157,0.165811446,0.609154519,0.159266031,0.172216787
19161,0,1.540832049,0.548314607,0.521348315,0.577272727,0.086764206,0.001060261,0.265124555,0.381097561,0.589353612,0.336206897,0.379844961,0.90968444,0.892897407,0.240131579,0.001618123,0.051282051,0,0.024128686,0.115288221,0.301980198,0.001142831,0.001423743,0.891143911,0.000684193,0.295572549,0.402963647,0.244142005,0.437732841,0.3823946,0.359438967,0.146680212,0.588221574,0.156849941,0.159410161
19163,0,0,0.364044944,0.352808989,0.370454545,0.087784961,0.017892018,0.411032028,0.384146341,0.593155894,0.221264368,0.294573643,0.92491839,0.91319053,0.223684211,0.012944984,0.025641026,0.020979021,0.018766756,0.100250627,0.346534653,0.018024105,0.022229272,0.876383764,0.018519631,0.394024849,0.370884969,0.277033762,0.407346651,0.5416233,0.576844546,0.108165626,0.496909621,0.160114928,0.141816339
19165,0,0,0.573033708,0.550561798,0.570454545,0.08574345,0.00129919,0.350533808,0.237804878,0.714828897,0.382183908,0.281007752,0.891186072,0.817361894,0.401315789,0.008090615,0.043740573,0,0.032171582,0.152882206,0.346534653,0.0013945,0.001749395,0.904059041,0.001006487,0.294212299,0.289846702,0.271397764,0.421911172,0.3832626,0.432964304,0.15646087,0.505772595,0.10238997,0.184149836
